id,lat,lon,name,description
420479390,-32.9575047,151.6606486,Gertrude Street,
420556060,-33.8076596,151.0510909,The Nolan Oval,
421009849,-27.4030600,153.0596000,Buckland Road,
421009873,-27.4085600,153.0591400,Parkland Street,
424798907,-27.4958200,153.0483200,Chadwick Place,
424798917,-27.4988300,153.0421500,Junction Street,
426264515,-37.9361583,145.2255277,Debra Street,
428238106,-27.5183600,152.9776700,Graceville Memorial Park,
429001007,-32.9479123,151.6446358,Lawson Road,
429417254,-32.9078387,151.6843164,Wallsend Brickworks Park,
429775619,-27.1523022,152.9757298,Buchanan Park,
429795068,-27.3529619,153.0652280,Holme Avenue,
430135240,-27.1892218,152.9340807,Duncombe Oval,
430545351,-27.5132143,153.0384571,Ekibin Park South,
430551812,-26.2842410,152.9922853,Coates Park,
430604559,-27.4799200,152.9811300,Anzac Park,
431131407,-27.5332767,153.0524441,Greenhalgh Street,
431161399,-27.3607746,153.0593501,Parthenia Street,
431431420,-32.9479933,151.6785550,Campbell Reserve,
432427049,-32.9553689,151.6490024,Hume Close,
433486445,-33.8456951,151.1268332,Battersea Park,
434296567,-37.9562046,145.2432540,Dandenong Police Paddocks Reserve,
436192470,-27.4863400,153.0740100,Nestor Lane,
437993554,-27.3515060,153.0533213,Mulbean Park,
437993556,-27.3513457,153.0534548,Mulbean Park,
439982434,-27.5161674,153.0585037,C. B. Mott Park,
439983285,-27.5187953,153.0408836,Tarragindi Recreation Reserve,
440008396,-35.2266211,149.0546398,Lidgett Place,
441012017,-27.3790784,153.0188287,Frederik Annand Park,
441012117,-27.3823637,153.0087868,Hamilton Road,
441364929,-27.3077793,152.9880533,Strathpine Gardens,
441511026,-32.9336829,151.7722228,Nesca Park,
442044579,-32.8734258,151.6670014,Whistler Parade,
442058956,-32.8724740,151.6564346,Tumpoaba Reserve,
442127908,-27.3752493,153.0853790,Wilhelmine Kruger Park,
443189600,-37.8162097,144.9999858,Citizens' Park,
443192060,-27.4667144,153.0854705,Barina  Street,
443316302,-35.2084008,149.0493520,Chinner Crescent,
443330270,-27.1861894,152.9442436,Manuka Road,
443341015,-27.1847905,152.9373940,Ringtail Court,
443348725,-27.1726785,152.9479778,Macdonald Drive,
443348727,-27.1727568,152.9480287,Macdonald Drive,
443495815,-27.3736933,152.9813701,Dr Valentine McDowall Park,
443551870,-27.4778144,153.0946749,Picasso Street,
443651001,-35.2055315,149.0658902,Bowling Place,
443651002,-35.2054470,149.0658512,Bowling Place,
443651161,-35.2076059,149.0553931,Alfred Hill Drive,
444668326,-32.8785194,151.3656056,Poppethead Park,
445359516,-32.8783550,151.6931275,Tuxford Park,
445359960,-32.8714776,151.6929397,Lyall Park,
446874388,-32.8835133,151.7133539,,
446878117,-32.8913762,151.7191154,Melia Close,
448157722,-27.3459742,153.0309896,Silky Oak Circuit,
448161079,-32.8997002,151.7114549,Thomas Percy Oval,
448163635,-27.3437908,153.0372957,Desert Willow Way,
448177119,-27.3817100,152.9740900,Alfredson Park,
448236436,-32.8973535,151.7351711,Webb Park,
448793732,-37.7556958,144.9884069,Turner Reserve,
449746669,-35.2575616,149.0562396,Clisby Close,
449746671,-35.2587894,149.0617951,Cook Primary School,
449746673,-35.2649818,149.0692076,Mackellar Crescent,
449746675,-35.2579453,149.0712871,Dexter Street,
449746691,-35.2515777,149.0571511,Erskine Street,
452918838,-27.4093500,153.0218700,Keith Payne VC Park,
454272966,-27.2585955,153.0855070,Liberty Swing,
454719473,-27.4075200,152.9607300,Jurayelba Place,
454719524,-27.4092900,152.9547400,Duggan Street,
454719627,-27.4021400,152.9589700,Grovely Sports Ground,
458003585,-31.8721206,152.6892114,Beach Street,
458063331,-31.8721047,152.6830316,Beach Street,
458699615,-27.5323306,153.0318327,Pegg's Park,
458700464,-27.5284967,153.0258201,Moolabin Park,
459413194,-37.8380431,145.2423912,Dirkala Avenue,
459416715,-38.0662686,145.4855794,Damien Court,
459416716,-38.0670140,145.4829046,Finch Court,
459510342,-37.7765469,144.9744320,Douglas Reserve,
460356748,-26.6542303,153.0955177,Maroochydore Rotary Park,
460401263,-27.4628253,153.0785633,Elaroo Street,
460427794,-33.8393595,151.2014772,Ancrum Street,
462069289,-27.4592874,153.0959984,Park Hill Outlook,
462238020,-33.5260845,149.7235167,O'Connell Road,
464998054,-27.4101482,153.0397500,Mercer Park,
464998059,-27.4066524,153.0408638,Mercer Park,
